question_id,question,question_type,ground_truth_answer,generated_answer,retrieval_time,generation_time,total_time,mrr,ndcg_at_k,rouge_l_precision,rouge_l_recall,rouge_l_f1,rouge1_f1,rouge2_f1,retrieved_chunks
86,"How does Master of the Female Half-Lengths influence First Presbyterian Church (Cottage Grove, Oregon)?",multi_hop,"The Master of the Female Half-Lengths (sometimes referred to as Master of the Half-Lengths) is the notname given to a painter, or more likely a group . The First Presbyterian Church is located in Cottage Grove, Oregon, United States. It is listed on the National Register of Historic Places (NRHP). The. An intranet is a community of interest under private administration usually by an enterprise, and is only accessible by authorized users (e.g. employe",[4].,0.07349705696105957,1.7760488986968994,1.849545955657959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'First Presbyterian Church (Cottage Grove, Oregon)', 'url': 'https://en.wikipedia.org/wiki/First_Presbyterian_Church_(Cottage_Grove,_Oregon)', 'rrf_score': 0.03278688524590164, 'dense_rank': 1, 'sparse_rank': 1}, {'title': 'Master of the Female Half-Lengths', 'url': 'https://en.wikipedia.org/wiki/Master_of_the_Female_Half-Lengths', 'rrf_score': 0.03225806451612903, 'dense_rank': 2, 'sparse_rank': 2}, {'title': 'Psychology', 'url': 'https://en.wikipedia.org/wiki/Psychology', 'rrf_score': 0.015873015873015872, 'dense_rank': 3, 'sparse_rank': None}]"
87,How does Biomedical engineering influence Moon?,multi_hop,"Graduate programs in BME, like in other scientific fields, are highly varied, and particular programs may emphasize certain aspects within the field. . Topological measurements show the crust on the near side to be thinner than on the far side. One possible explanation for this is that large impacts o. The Gaussian-elimination consists of performing elementary row operations on the augmented matrix for putting it in reduced row echelon form. These ro",[4].,0.04763007164001465,1.8975110054016113,1.945141077041626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Biomedical engineering', 'url': 'https://en.wikipedia.org/wiki/Biomedical_engineering', 'rrf_score': 0.03149801587301587, 'dense_rank': 3, 'sparse_rank': 4}, {'title': 'Biomedical engineering', 'url': 'https://en.wikipedia.org/wiki/Biomedical_engineering', 'rrf_score': 0.030090497737556562, 'dense_rank': 8, 'sparse_rank': 5}, {'title': 'Moon', 'url': 'https://en.wikipedia.org/wiki/Moon', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}]"
88,How does Encryption influence University?,multi_hop,"As computing power increased over the years, encryption technology has only become more advanced and secure. However, this advancement in technology h. In the years leading up to the Easter Rising, and in no small part a result of the Gaelic Romantic revivalists, the NUI collected a large amount of in. Worldwide, renewables employ about 12 million people as of 2020, with solar PV being the technology employing the most at almost 4 million. However, a",[4].,0.04014301300048828,1.794722080230713,1.8348650932312012,1.0,0.9197207891481877,1.0,0.013157894736842105,0.025974025974025976,0.025974025974025976,0.0,"[{'title': 'Encryption', 'url': 'https://en.wikipedia.org/wiki/Encryption', 'rrf_score': 0.030776515151515152, 'dense_rank': 6, 'sparse_rank': 4}, {'title': 'Cryptography', 'url': 'https://en.wikipedia.org/wiki/Cryptography', 'rrf_score': 0.03036576949620428, 'dense_rank': 9, 'sparse_rank': 3}, {'title': 'University', 'url': 'https://en.wikipedia.org/wiki/University', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}]"
89,How does Education influence Cardiovascular disease?,multi_hop,"Education plays various roles in society, including in social, economic, and personal fields. On a social level, education makes it possible to establ. Cardiovascular diseases are the leading cause of death worldwide and in all regions except Africa. In 2008, 30% of all global death was attributed to . It has filter, map, and reduce functions; list comprehensions, dictionaries, sets, and generator expressions. The standard library has two modules (it",[4].,0.05188322067260742,1.7870769500732422,1.8389601707458496,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Cardiovascular disease', 'url': 'https://en.wikipedia.org/wiki/Heart_disease', 'rrf_score': 0.0304147465437788, 'dense_rank': 2, 'sparse_rank': 10}, {'title': 'Cardiovascular disease', 'url': 'https://en.wikipedia.org/wiki/Heart_disease', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}, {'title': 'Education', 'url': 'https://en.wikipedia.org/wiki/Education', 'rrf_score': 0.01639344262295082, 'dense_rank': None, 'sparse_rank': 1}]"
90,"How are Hobson Lake, Engineering, and Stretford related?",multi_hop,"Hobson Lake is the uppermost lake on the Clearwater River in east-central British Columbia, Canada. Hobson Lake is one of the six major lakes in Wells. Before the development of modern engineering, mathematics was used by artisans and craftsmen, such as millwrights, clockmakers, instrument makers and . By 1971, the middle class in Stretford had declined steadily to 15% whilst the working class had grown to 31% compared to 24% middle class and 26% wor",[3],0.08036518096923828,1.806164026260376,1.8865292072296143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Hobson Lake', 'url': 'https://en.wikipedia.org/wiki/Hobson_Lake', 'rrf_score': 0.032266458495966696, 'dense_rank': 1, 'sparse_rank': 3}, {'title': 'Hobson Lake', 'url': 'https://en.wikipedia.org/wiki/Hobson_Lake', 'rrf_score': 0.032266458495966696, 'dense_rank': 3, 'sparse_rank': 1}, {'title': 'Hobson Lake', 'url': 'https://en.wikipedia.org/wiki/Hobson_Lake', 'rrf_score': 0.03225806451612903, 'dense_rank': 2, 'sparse_rank': 2}]"
91,"How are Psychology, International Space Station, and The Three Stooges (2012 film) related?",multi_hop,"The field of psychology also identifies certain categories of people that require additional or special protection due to particular vulnerabilities, . A descendant of the Salyut program's DOS spacecraft, Zvezda was built by RKK Energia and launched atop a Proton rocket. The Destiny laboratory is the . The Stooges were always better in short doses. And 90 minutes of PG nyuk-nyuk-nyuk can seem like an eternity. For the Farrellys, The Three Stooges is ",[3] The Three Stooges,0.056466102600097656,2.938354730606079,2.9948208332061768,1.0,1.0,0.75,0.04054054054054054,0.07692307692307693,0.07692307692307693,0.05263157894736842,"[{'title': 'The Three Stooges (2012 film)', 'url': 'https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film)', 'rrf_score': 0.03278688524590164, 'dense_rank': 1, 'sparse_rank': 1}, {'title': 'The Three Stooges (2012 film)', 'url': 'https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film)', 'rrf_score': 0.03200204813108039, 'dense_rank': 2, 'sparse_rank': 3}, {'title': 'The Three Stooges (2012 film)', 'url': 'https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film)', 'rrf_score': 0.03200204813108039, 'dense_rank': 3, 'sparse_rank': 2}]"
92,"How are Photosynthesis, Recurrent neural network, and Oxygen related?",multi_hop,"Such archaeal photosynthesis might have been the earliest form of photosynthesis that evolved on Earth, as far back as the Paleoarchean, preceding tha. Elman and Jordan networks are also known as ""Simple recurrent networks"" (SRN). Variables and functions Long short-term memory (LSTM) is the most widel. In his work Pneumatica, Philo observed that inverting a vessel over a burning candle and surrounding the vessel's neck with water resulted in some wat",[4].,0.07544803619384766,1.7569568157196045,1.8324048519134521,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Photosynthesis', 'url': 'https://en.wikipedia.org/wiki/Photosynthesis', 'rrf_score': 0.030798389007344232, 'dense_rank': 3, 'sparse_rank': 7}, {'title': 'Photosynthesis', 'url': 'https://en.wikipedia.org/wiki/Photosynthesis', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}, {'title': 'Recurrent neural network', 'url': 'https://en.wikipedia.org/wiki/Recurrent_neural_network', 'rrf_score': 0.01639344262295082, 'dense_rank': None, 'sparse_rank': 1}]"
93,"How are Geometry, Stephen Hawking, and Immune system related?",multi_hop,"He proceeded to rigorously deduce other properties by mathematical reasoning. The characteristic feature of Euclid's approach to geometry was its rigo. Initially, Hawking radiation was controversial. By the late 1970s and following the publication of further research, the discovery was widely accepted. One example is an enzyme called tyrosinase that, when expressed at high levels, transforms certain skin cells (for example, melanocytes) into tumors c",[4].,0.048271894454956055,1.7845680713653564,1.8328399658203125,1.0,0.9197207891481877,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Stephen Hawking', 'url': 'https://en.wikipedia.org/wiki/Stephen_Hawking', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}, {'title': 'Artificial intelligence', 'url': 'https://en.wikipedia.org/wiki/Artificial_intelligence', 'rrf_score': 0.01639344262295082, 'dense_rank': None, 'sparse_rank': 1}, {'title': 'Stephen Hawking', 'url': 'https://en.wikipedia.org/wiki/Stephen_Hawking', 'rrf_score': 0.016129032258064516, 'dense_rank': 2, 'sparse_rank': None}]"
94,What connects Galileo Galilei and Albert Einstein?,multi_hop,"It was a project that never materialised and in his final will, Viviani bequeathed a significant portion of the collection to the Hospital of Santa Ma. For Einstein, ""war was a disease ... [and] he called for resistance to war."" By signing the letter to Roosevelt, some argue he went against his pacifi. As observational evidence for a dynamic universe was lacking at the time, Einstein introduced a new term, the cosmological constant, into the field eq",before Galileo's 1633 trial.,0.04634976387023926,2.9951961040496826,3.041545867919922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Galileo Galilei', 'url': 'https://en.wikipedia.org/wiki/Galileo_Galilei', 'rrf_score': 0.03131881575727918, 'dense_rank': 1, 'sparse_rank': 7}, {'title': 'Galileo Galilei', 'url': 'https://en.wikipedia.org/wiki/Galileo_Galilei', 'rrf_score': 0.03128054740957967, 'dense_rank': 6, 'sparse_rank': 2}, {'title': 'Galileo Galilei', 'url': 'https://en.wikipedia.org/wiki/Galileo_Galilei', 'rrf_score': 0.03076923076923077, 'dense_rank': 5, 'sparse_rank': 5}]"
95,"How are Literature, Clam juice, and Novel related?",multi_hop,"This act was updated many times, including a major revision in 1976. The copyright law of the European Union is the copyright law applicable within th. In the early 1900s in the United States, clam juice was purported to be a hangover remedy. The Everleigh Club, a former brothel in Chicago, Illinois, . The genre evolves in the 1770s with, for example, Werther in Johann Wolfgang von Goethe's The Sorrows of Young Werther (1774) realising that it is imp",[4].,0.0646662712097168,1.9015898704528809,1.9662561416625977,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Clam juice', 'url': 'https://en.wikipedia.org/wiki/Clam_juice', 'rrf_score': 0.032018442622950824, 'dense_rank': 4, 'sparse_rank': 1}, {'title': 'Novel', 'url': 'https://en.wikipedia.org/wiki/Novel', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}, {'title': 'Novel', 'url': 'https://en.wikipedia.org/wiki/Novel', 'rrf_score': 0.016129032258064516, 'dense_rank': 2, 'sparse_rank': None}]"
96,"How does Tesla, Inc. influence Rock music?",multi_hop,"They were able to compromise the automotive networking bus (CAN bus) when the vehicle's web browser was used while the vehicle was connected to a mali. Commentators have perceived a decline of rock and roll in the late 1950s and early 1960s. By 1959, the death of Buddy Holly, the Big Bopper and Ritchi. Hemoglobin in red blood cells binds O2, changing color from bluish red to bright red (CO2 is released from another part of hemoglobin through the Bohr",rock and roll life. But there were lots of songs about Jesus.,0.055665016174316406,3.2826359272003174,3.338300943374634,1.0,1.0,0.3333333333333333,0.04938271604938271,0.08602150537634408,0.10752688172043011,0.04395604395604396,"[{'title': 'Rock music', 'url': 'https://en.wikipedia.org/wiki/Rock_music', 'rrf_score': 0.031024531024531024, 'dense_rank': 6, 'sparse_rank': 3}, {'title': 'Tesla, Inc.', 'url': 'https://en.wikipedia.org/wiki/Tesla,_Inc.', 'rrf_score': 0.029910714285714284, 'dense_rank': 10, 'sparse_rank': 4}, {'title': 'Rock music', 'url': 'https://en.wikipedia.org/wiki/Rock_music', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}]"
97,What connects Psychology and Earth?,multi_hop,"No evidence was found of decreased performance due to a woman's menstrual cycle. She also challenged the belief intelligence is inherited and women he. The Moon and Earth orbit a common barycenter every 27.32 days relative to the background stars. When combined with the Earth–Moon system's common orbi. In March 2015, scientists stated that such an ocean might have been the size of Earth's Arctic Ocean. This finding was derived from the ratio of proti",[3].,0.059287071228027344,1.7908868789672852,1.8501739501953125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Psychology', 'url': 'https://en.wikipedia.org/wiki/Psychology', 'rrf_score': 0.030834914611005692, 'dense_rank': 2, 'sparse_rank': 8}, {'title': 'Psychology', 'url': 'https://en.wikipedia.org/wiki/Psychology', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}, {'title': 'Thekkan Kuttur', 'url': 'https://en.wikipedia.org/wiki/Thekkan_Kuttur', 'rrf_score': 0.01639344262295082, 'dense_rank': None, 'sparse_rank': 1}]"
98,What connects Moon and Environmental science?,multi_hop,"This has led some scientists to argue that the Moon could be identified as a planet, both historically and qualitatively, adding that its mass would b. Artificial intelligence has also been used to predict the movement of animal populations and protect the habitats of wildlife. Atmospheric sciences fo. Sleep is a state of reduced mental and physical activity in which consciousness is altered and certain sensory activity is inhibited. During sleep, th",[2],0.060486793518066406,1.7229588031768799,1.7834455966949463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Moon', 'url': 'https://en.wikipedia.org/wiki/Moon', 'rrf_score': 0.031099324975891997, 'dense_rank': 8, 'sparse_rank': 1}, {'title': 'Moon', 'url': 'https://en.wikipedia.org/wiki/Moon', 'rrf_score': 0.02919863597612958, 'dense_rank': 9, 'sparse_rank': 8}, {'title': 'Moon', 'url': 'https://en.wikipedia.org/wiki/Moon', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}]"
99,What connects Git and Convolutional neural network?,multi_hop,"Torvalds started developing Git in April 2005 after the free license for BitKeeper, the proprietary source-control management (SCM) system used for Li. Combined with multi-object tracking and temporal modeling, these systems can extract behavioral sequences over extended recordings, reducing reliance . Although the detection of large numbers of cases were not expected, entry-screening at airports was introduced both to advise travellers and to give s",[4].,0.04657411575317383,1.7611358165740967,1.8077099323272705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Convolutional neural network', 'url': 'https://en.wikipedia.org/wiki/Convolutional_neural_network', 'rrf_score': 0.03177805800756621, 'dense_rank': 1, 'sparse_rank': 5}, {'title': 'Convolutional neural network', 'url': 'https://en.wikipedia.org/wiki/Convolutional_neural_network', 'rrf_score': 0.03149801587301587, 'dense_rank': 4, 'sparse_rank': 3}, {'title': 'Convolutional neural network', 'url': 'https://en.wikipedia.org/wiki/Convolutional_neural_network', 'rrf_score': 0.031009615384615385, 'dense_rank': 5, 'sparse_rank': 4}]"
100,"How are Inflation, Philosophy, and Electrical engineering related?",multi_hop,"Keynes' propositions formed the basis of Keynesian economics which came to dominate macroeconomic research and economic policy in the first decades af. Other definitions focus on the contrast between science and philosophy. A common theme among many such conceptions is that philosophy is concerned wit. Millimetre wave communication was first investigated by Jagadish Chandra Bose during 1894–1896, when he reached an extremely high frequency of up to 6",[3].,0.05765414237976074,1.7579398155212402,1.815593957901001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'title': 'Electrical engineering', 'url': 'https://en.wikipedia.org/wiki/Electrical_engineering', 'rrf_score': 0.029437229437229435, 'dense_rank': 10, 'sparse_rank': 6}, {'title': 'Inflation', 'url': 'https://en.wikipedia.org/wiki/Inflation', 'rrf_score': 0.01639344262295082, 'dense_rank': 1, 'sparse_rank': None}, {'title': 'Electrical engineering', 'url': 'https://en.wikipedia.org/wiki/Electrical_engineering', 'rrf_score': 0.01639344262295082, 'dense_rank': None, 'sparse_rank': 1}]"
